week;kvregion;region;specialization;gender;age_group;insurancecode;insurancetype;absolute;extrapolated
2024-50;Nordrhein-Westfalen;Region West;02;m;60-199;89111;GKV;1;55
2024-50;Nordrhein-Westfalen;Region West;02;m;60-199;89111;GKV;8;442
2024-50;Nordrhein-Westfalen;Region West;03;f;0-29;89112;GKV;5;191
2024-50;Nordrhein-Westfalen;Region West;03;f;0-29;89112;GKV;12;458
2024-50;Nordrhein-Westfalen;Region West;03;f;0-29;k1;GKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;f;30-59;250;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;f;30-59;375;GKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;f;30-59;375;PKV;7;267
2024-50;Nordrhein-Westfalen;Region West;03;f;30-59;377;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;f;30-59;5;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;f;30-59;89111;GKV;4;153
2024-50;Nordrhein-Westfalen;Region West;03;f;30-59;89111;GKV;5;191
2024-50;Nordrhein-Westfalen;Region West;03;f;30-59;89112;GKV;29;1108
2024-50;Nordrhein-Westfalen;Region West;03;f;30-59;89112;GKV;84;3209
2024-50;Nordrhein-Westfalen;Region West;03;f;30-59;89112T;GKV;3;115
2024-50;Nordrhein-Westfalen;Region West;03;f;30-59;89112Y;GKV;3;115
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;1;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;1;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;2;PKV;2;76
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;2;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;375;PKV;35;1337
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;375;PKV;2;76
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;375;PKV;3;115
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;377;PKV;5;191
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;87;3324
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;89111;GKV;298;11386
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;89112;GKV;5;191
2024-50;Nordrhein-Westfalen;Region West;03;f;60-199;89112;GKV;2;76
2024-50;Nordrhein-Westfalen;Region West;03;m;0-29;89112;GKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;0-29;89112;GKV;7;267
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;1;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;1;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;2;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;2;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;375;PKV;5;191
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;375;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;375;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;7;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;89111;GKV;3;115
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;89111;GKV;6;229
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;89112;GKV;27;1032
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;89112;GKV;83;3171
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;89112T;GKV;2;76
2024-50;Nordrhein-Westfalen;Region West;03;m;30-59;89112Y;GKV;2;76
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;1;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;1;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;15;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;2;PKV;2;76
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;2;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;3;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;3;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;3574;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;375;GKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;375;PKV;35;1337
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;375;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;375;PKV;4;153
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;377;PKV;5;191
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;377;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;5;PKV;2;76
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;50;PKV;1;38
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;49;1872
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;89111;GKV;238;9094
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;89112;GKV;2;76
2024-50;Nordrhein-Westfalen;Region West;03;m;60-199;89112;GKV;3;115
2024-50;Rheinland-Pfalz;Region West;01;f;0-29;375;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;0-29;89112;GKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;30-59;03003;GKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;30-59;03003;GKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;30-59;2;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;30-59;375;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;30-59;375;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;30-59;377;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;30-59;89112;GKV;2;109
2024-50;Rheinland-Pfalz;Region West;01;f;30-59;89112;GKV;24;1304
2024-50;Rheinland-Pfalz;Region West;01;f;30-59;89112;GKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;30-59;89112Y;GKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;60-199;03221;GKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;60-199;03362;GKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;60-199;2;PKV;2;109
2024-50;Rheinland-Pfalz;Region West;01;f;60-199;3;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;60-199;375;PKV;5;272
2024-50;Rheinland-Pfalz;Region West;01;f;60-199;375;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;60-199;375;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;60-199;5;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;f;60-199;89111;GKV;7;380
2024-50;Rheinland-Pfalz;Region West;01;f;60-199;89111;GKV;80;4347
2024-50;Rheinland-Pfalz;Region West;01;m;0-29;375;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;m;30-59;03221;GKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;m;30-59;375;PKV;3;163
2024-50;Rheinland-Pfalz;Region West;01;m;30-59;89112;GKV;2;109
2024-50;Rheinland-Pfalz;Region West;01;m;30-59;89112;GKV;22;1195
2024-50;Rheinland-Pfalz;Region West;01;m;60-199;1;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;m;60-199;29;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;m;60-199;35110;GKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;m;60-199;375;PKV;11;598
2024-50;Rheinland-Pfalz;Region West;01;m;60-199;375;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;m;60-199;7;PKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;m;60-199;89111;GKV;5;272
2024-50;Rheinland-Pfalz;Region West;01;m;60-199;89111;GKV;64;3477
2024-50;Rheinland-Pfalz;Region West;01;m;60-199;89111;GKV;1;54
2024-50;Rheinland-Pfalz;Region West;01;m;60-199;89112;GKV;1;54
2024-50;Rheinland-Pfalz;Region West;02;f;30-59;89112;GKV;2;11
2024-50;Rheinland-Pfalz;Region West;02;f;30-59;89112;GKV;3;16
2024-50;Rheinland-Pfalz;Region West;02;f;60-199;89111;GKV;1;5
2024-50;Rheinland-Pfalz;Region West;02;f;60-199;89111;GKV;1;5
2024-50;Rheinland-Pfalz;Region West;02;m;30-59;89112;GKV;2;11
2024-50;Rheinland-Pfalz;Region West;02;m;60-199;375;PKV;1;5
2024-50;Rheinland-Pfalz;Region West;02;m;60-199;375;PKV;1;5
2024-50;Rheinland-Pfalz;Region West;02;m;60-199;89111;GKV;1;5
2024-50;Rheinland-Pfalz;Region West;03;f;30-59;5;PKV;1;104
2024-50;Rheinland-Pfalz;Region West;03;f;30-59;89112;GKV;1;104
2024-50;Rheinland-Pfalz;Region West;03;f;30-59;89112;GKV;3;312
2024-50;Rheinland-Pfalz;Region West;03;f;60-199;1;PKV;1;104
2024-50;Rheinland-Pfalz;Region West;03;f;60-199;375;PKV;1;104
2024-50;Rheinland-Pfalz;Region West;03;f;60-199;89111;GKV;4;416
2024-50;Rheinland-Pfalz;Region West;03;f;60-199;89111;GKV;12;1247
2024-50;Rheinland-Pfalz;Region West;03;m;30-59;1;PKV;1;104
2024-50;Rheinland-Pfalz;Region West;03;m;30-59;89111;GKV;1;104
2024-50;Rheinland-Pfalz;Region West;03;m;30-59;89112;GKV;2;208
2024-50;Rheinland-Pfalz;Region West;03;m;60-199;375;PKV;3;312
2024-50;Rheinland-Pfalz;Region West;03;m;60-199;7;PKV;1;104
2024-50;Rheinland-Pfalz;Region West;03;m;60-199;89111;GKV;2;208
2024-50;Rheinland-Pfalz;Region West;03;m;60-199;89111;GKV;13;1351
2024-50;Saarland;Region West;01;f;0-29;89112;GKV;7;170
2024-50;Saarland;Region West;01;f;30-59;89112;GKV;13;316
2024-50;Saarland;Region West;01;f;60-199;2;PKV;1;24
2024-50;Saarland;Region West;01;f;60-199;375;PKV;7;170
2024-50;Saarland;Region West;01;f;60-199;89111;GKV;1;24
2024-50;Saarland;Region West;01;f;60-199;89111;GKV;42;1021
2024-50;Saarland;Region West;01;f;60-199;89112;GKV;1;24
2024-50;Saarland;Region West;01;m;30-59;89112;GKV;9;219
2024-50;Saarland;Region West;01;m;60-199;375;PKV;8;195
2024-50;Saarland;Region West;01;m;60-199;377;PKV;1;24
2024-50;Saarland;Region West;01;m;60-199;89111;GKV;1;24
2024-50;Saarland;Region West;01;m;60-199;89111;GKV;30;729
2024-50;Saarland;Region West;01;m;60-199;89112;GKV;1;24
2024-50;Saarland;Region West;03;f;0-29;89112;GKV;1;33
2024-50;Saarland;Region West;03;f;30-59;89111;GKV;1;33
2024-50;Saarland;Region West;03;f;30-59;89112;GKV;2;66
2024-50;Saarland;Region West;03;f;30-59;89112;GKV;7;232
2024-50;Saarland;Region West;03;f;60-199;375;PKV;2;66
2024-50;Saarland;Region West;03;f;60-199;375;PKV;1;33
2024-50;Saarland;Region West;03;f;60-199;89111;GKV;5;166
2024-50;Saarland;Region West;03;f;60-199;89111;GKV;15;496
2024-50;Saarland;Region West;03;m;0-29;89112;GKV;1;33
2024-50;Saarland;Region West;03;m;30-59;375;PKV;1;33
2024-50;Saarland;Region West;03;m;30-59;89112;GKV;1;33
2024-50;Saarland;Region West;03;m;30-59;89112;GKV;5;166
2024-50;Saarland;Region West;03;m;60-199;2;PKV;1;33
2024-50;Saarland;Region West;03;m;60-199;375;PKV;3;99
2024-50;Saarland;Region West;03;m;60-199;89111;GKV;7;232
2024-50;Saarland;Region West;03;m;60-199;89111;GKV;14;463
2024-50;Sachsen;Region Ost;01;f;0-29;89112;GKV;2;223
2024-50;Sachsen;Region Ost;01;f;30-59;1;PKV;1;112
2024-50;Sachsen;Region Ost;01;f;30-59;3306;PKV;1;112
2024-50;Sachsen;Region Ost;01;f;30-59;89111;GKV;1;112
2024-50;Sachsen;Region Ost;01;f;30-59;89112;GKV;6;669
2024-50;Sachsen;Region Ost;01;f;60-199;375;PKV;1;112
2024-50;Sachsen;Region Ost;01;f;60-199;89111;GKV;2;223
2024-50;Sachsen;Region Ost;01;f;60-199;89111;GKV;52;5800
2024-50;Sachsen;Region Ost;01;m;0-29;375;PKV;1;112
2024-50;Sachsen;Region Ost;01;m;30-59;375;PKV;1;112
2024-50;Sachsen;Region Ost;01;m;30-59;89112;GKV;10;1115
2024-50;Sachsen;Region Ost;01;m;60-199;375;PKV;3;335
2024-50;Sachsen;Region Ost;01;m;60-199;89111;GKV;2;223
2024-50;Sachsen;Region Ost;01;m;60-199;89111;GKV;47;5242
2024-50;Sachsen;Region Ost;03;f;0-29;375;PKV;1;69
2024-50;Sachsen;Region Ost;03;f;30-59;89112;GKV;3;208
2024-50;Sachsen;Region Ost;03;f;60-199;89111;GKV;6;415
2024-50;Sachsen;Region Ost;03;f;60-199;89111;GKV;56;3877
2024-50;Sachsen;Region Ost;03;m;30-59;89111;GKV;1;69
2024-50;Sachsen;Region Ost;03;m;30-59;89112;GKV;4;277
2024-50;Sachsen;Region Ost;03;m;60-199;375;PKV;1;69
2024-50;Sachsen;Region Ost;03;m;60-199;89111;GKV;4;277
2024-50;Sachsen;Region Ost;03;m;60-199;89111;GKV;32;2216
2024-50;Sachsen-Anhalt;Region Ost;01;f;0-29;89112;GKV;4;189
2024-50;Sachsen-Anhalt;Region Ost;01;f;0-29;89112Y;GKV;1;47
2024-50;Sachsen-Anhalt;Region Ost;01;f;30-59;375;PKV;1;47
2024-50;Sachsen-Anhalt;Region Ost;01;f;30-59;375;PKV;1;47
2024-50;Sachsen-Anhalt;Region Ost;01;f;30-59;89111;GKV;2;95
2024-50;Sachsen-Anhalt;Region Ost;01;f;30-59;89112;GKV;30;1418
2024-50;Sachsen-Anhalt;Region Ost;01;f;60-199;375;PKV;2;95
2024-50;Sachsen-Anhalt;Region Ost;01;f;60-199;89111;GKV;3;142
2024-50;Sachsen-Anhalt;Region Ost;01;f;60-199;89111;GKV;105;4963
2024-50;Sachsen-Anhalt;Region Ost;01;m;0-29;89112;GKV;4;189
2024-50;Sachsen-Anhalt;Region Ost;01;m;30-59;375;PKV;1;47
2024-50;Sachsen-Anhalt;Region Ost;01;m;30-59;89111;GKV;2;95
2024-50;Sachsen-Anhalt;Region Ost;01;m;30-59;89112;GKV;1;47
2024-50;Sachsen-Anhalt;Region Ost;01;m;30-59;89112;GKV;15;709
2024-50;Sachsen-Anhalt;Region Ost;01;m;60-199;2;PKV;1;47
2024-50;Sachsen-Anhalt;Region Ost;01;m;60-199;89111;GKV;2;95
2024-50;Sachsen-Anhalt;Region Ost;01;m;60-199;89111;GKV;59;2789
2024-50;Sachsen-Anhalt;Region Ost;02;f;30-59;89112;GKV;1;52
2024-50;Sachsen-Anhalt;Region Ost;02;f;60-199;89111;GKV;13;670
2024-50;Sachsen-Anhalt;Region Ost;02;m;30-59;89112;GKV;1;52
2024-50;Sachsen-Anhalt;Region Ost;02;m;60-199;89111;GKV;8;412
2024-50;Sachsen-Anhalt;Region Ost;03;f;0-29;89112;GKV;6;299
2024-50;Sachsen-Anhalt;Region Ost;03;f;30-59;03003;GKV;1;50
2024-50;Sachsen-Anhalt;Region Ost;03;f;30-59;89112;GKV;2;100
2024-50;Sachsen-Anhalt;Region Ost;03;f;30-59;89112;GKV;21;1045
2024-50;Sachsen-Anhalt;Region Ost;03;f;60-199;375;PKV;1;50
2024-50;Sachsen-Anhalt;Region Ost;03;f;60-199;89111;GKV;5;249
2024-50;Sachsen-Anhalt;Region Ost;03;f;60-199;89111;GKV;49;2439
2024-50;Sachsen-Anhalt;Region Ost;03;m;0-29;89112;GKV;1;50
2024-50;Sachsen-Anhalt;Region Ost;03;m;0-29;89112;GKV;17;846
2024-50;Sachsen-Anhalt;Region Ost;03;m;30-59;375;PKV;1;50
2024-50;Sachsen-Anhalt;Region Ost;03;m;30-59;89112;GKV;1;50
2024-50;Sachsen-Anhalt;Region Ost;03;m;30-59;89112;GKV;26;1294
2024-50;Sachsen-Anhalt;Region Ost;03;m;30-59;89112;GKV;1;50
2024-50;Sachsen-Anhalt;Region Ost;03;m;60-199;375;PKV;2;100
2024-50;Sachsen-Anhalt;Region Ost;03;m;60-199;89111;GKV;30;1493
2024-50;Schleswig-Holstein;Region Nord;01;f;0-29;89112;GKV;2;72
2024-50;Schleswig-Holstein;Region Nord;01;f;0-29;89112;GKV;1;36
2024-50;Schleswig-Holstein;Region Nord;01;f;30-59;5;PKV;1;36
2024-50;Schleswig-Holstein;Region Nord;01;f;30-59;89112;GKV;5;181
2024-50;Schleswig-Holstein;Region Nord;01;f;30-59;89112;GKV;24;866
2024-50;Schleswig-Holstein;Region Nord;01;f;60-199;375;PKV;7;253
2024-50;Schleswig-Holstein;Region Nord;01;f;60-199;377;PKV;1;36
2024-50;Schleswig-Holstein;Region Nord;01;f;60-199;89111;GKV;20;722
2024-50;Schleswig-Holstein;Region Nord;01;f;60-199;89111;GKV;70;2527
2024-50;Schleswig-Holstein;Region Nord;01;f;60-199;89112;GKV;1;36
2024-50;Schleswig-Holstein;Region Nord;01;m;0-29;89112;GKV;3;108
2024-50;Schleswig-Holstein;Region Nord;01;m;0-29;89112;GKV;3;108
2024-50;Schleswig-Holstein;Region Nord;01;m;30-59;375;PKV;1;36
2024-50;Schleswig-Holstein;Region Nord;01;m;30-59;375;PKV;1;36
2024-50;Schleswig-Holstein;Region Nord;01;m;30-59;7;PKV;1;36
2024-50;Schleswig-Holstein;Region Nord;01;m;30-59;89112;GKV;9;325
2024-50;Schleswig-Holstein;Region Nord;01;m;30-59;89112;GKV;19;686
2024-50;Schleswig-Holstein;Region Nord;01;m;60-199;1;PKV;1;36
2024-50;Schleswig-Holstein;Region Nord;01;m;60-199;3;PKV;1;36
2024-50;Schleswig-Holstein;Region Nord;01;m;60-199;375;PKV;10;361
2024-50;Schleswig-Holstein;Region Nord;01;m;60-199;377;PKV;1;36
2024-50;Schleswig-Holstein;Region Nord;01;m;60-199;89111;GKV;22;794
2024-50;Schleswig-Holstein;Region Nord;01;m;60-199;89111;GKV;42;1516
2024-50;Schleswig-Holstein;Region Nord;01;m;60-199;89112;GKV;5;181
2024-50;Schleswig-Holstein;Region Nord;01;m;60-199;89112;GKV;1;36
2024-50;Schleswig-Holstein;Region Nord;01;u;60-199;375;PKV;1;36
2024-50;Schleswig-Holstein;Region Nord;02;f;30-59;89112;GKV;1;53
2024-50;Schleswig-Holstein;Region Nord;02;f;60-199;89111;GKV;1;53
2024-50;Schleswig-Holstein;Region Nord;02;m;30-59;89112;GKV;1;53
2024-50;Schleswig-Holstein;Region Nord;02;m;60-199;89111;GKV;1;53
2024-50;Schleswig-Holstein;Region Nord;03;f;0-29;89112;GKV;3;60
2024-50;Schleswig-Holstein;Region Nord;03;f;30-59;29;PKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;f;30-59;375;PKV;2;40
2024-50;Schleswig-Holstein;Region Nord;03;f;30-59;89111;GKV;2;40
2024-50;Schleswig-Holstein;Region Nord;03;f;30-59;89112;GKV;8;160
2024-50;Schleswig-Holstein;Region Nord;03;f;30-59;89112;GKV;29;581
2024-50;Schleswig-Holstein;Region Nord;03;f;30-59;89112Y;GKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;f;60-199;1;PKV;2;40
2024-50;Schleswig-Holstein;Region Nord;03;f;60-199;375;PKV;11;220
2024-50;Schleswig-Holstein;Region Nord;03;f;60-199;377;PKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;f;60-199;5;PKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;f;60-199;89111;GKV;34;681
2024-50;Schleswig-Holstein;Region Nord;03;f;60-199;89111;GKV;94;1884
2024-50;Schleswig-Holstein;Region Nord;03;f;60-199;89112;GKV;2;40
2024-50;Schleswig-Holstein;Region Nord;03;f;60-199;89112;GKV;2;40
2024-50;Schleswig-Holstein;Region Nord;03;m;0-29;375;PKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;m;0-29;89112;GKV;2;40
2024-50;Schleswig-Holstein;Region Nord;03;m;30-59;375;PKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;m;30-59;375;PKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;m;30-59;89112;GKV;4;80
2024-50;Schleswig-Holstein;Region Nord;03;m;30-59;89112;GKV;32;641
2024-50;Schleswig-Holstein;Region Nord;03;m;30-59;89112Y;GKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;1;PKV;2;40
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;2;PKV;2;40
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;29;PKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;375;PKV;17;341
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;375;PKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;377;PKV;8;160
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;420;PKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;5;PKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;50;PKV;1;20
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;89111;GKV;15;301
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;89111;GKV;74;1483
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;89112;GKV;4;80
2024-50;Schleswig-Holstein;Region Nord;03;m;60-199;89112;GKV;1;20
2024-50;Thüringen;Region Ost;01;f;0-29;89112;GKV;1;25
2024-50;Thüringen;Region Ost;01;f;0-29;89112;GKV;7;175
2024-50;Thüringen;Region Ost;01;f;30-59;89112;GKV;8;200
2024-50;Thüringen;Region Ost;01;f;30-59;89112;GKV;26;649
2024-50;Thüringen;Region Ost;01;f;60-199;3560;PKV;1;25
2024-50;Thüringen;Region Ost;01;f;60-199;89111;GKV;21;524
2024-50;Thüringen;Region Ost;01;f;60-199;89111;GKV;89;2221
2024-50;Thüringen;Region Ost;01;f;60-199;89112;GKV;1;25
2024-50;Thüringen;Region Ost;01;m;0-29;89112;GKV;4;100
2024-50;Thüringen;Region Ost;01;m;30-59;2;PKV;1;25
2024-50;Thüringen;Region Ost;01;m;30-59;89112;GKV;8;200
2024-50;Thüringen;Region Ost;01;m;30-59;89112;GKV;19;474
2024-50;Thüringen;Region Ost;01;m;60-199;2;PKV;1;25
2024-50;Thüringen;Region Ost;01;m;60-199;5;PKV;1;25
2024-50;Thüringen;Region Ost;01;m;60-199;89111;GKV;21;524
2024-50;Thüringen;Region Ost;01;m;60-199;89111;GKV;86;2146
2024-50;Thüringen;Region Ost;01;m;60-199;89112;GKV;1;25
2024-50;Thüringen;Region Ost;02;f;60-199;89111;GKV;1;0
2024-50;Thüringen;Region Ost;03;f;30-59;5;PKV;1;48
2024-50;Thüringen;Region Ost;03;f;30-59;89112;GKV;3;144
2024-50;Thüringen;Region Ost;03;f;30-59;89112;GKV;6;288
2024-50;Thüringen;Region Ost;03;f;60-199;1;PKV;1;48
2024-50;Thüringen;Region Ost;03;f;60-199;375;PKV;1;48
2024-50;Thüringen;Region Ost;03;f;60-199;375;PKV;1;48
2024-50;Thüringen;Region Ost;03;f;60-199;89111;GKV;14;671
2024-50;Thüringen;Region Ost;03;f;60-199;89111;GKV;22;1054
2024-50;Thüringen;Region Ost;03;m;0-29;375;PKV;1;48
2024-50;Thüringen;Region Ost;03;m;30-59;375;PKV;1;48
2024-50;Thüringen;Region Ost;03;m;30-59;89112;GKV;2;96
2024-50;Thüringen;Region Ost;03;m;30-59;89112;GKV;7;335
2024-50;Thüringen;Region Ost;03;m;60-199;250;PKV;1;48
2024-50;Thüringen;Region Ost;03;m;60-199;375;PKV;1;48
2024-50;Thüringen;Region Ost;03;m;60-199;89111;GKV;18;863
2024-50;Thüringen;Region Ost;03;m;60-199;89111;GKV;22;1054
2024-51;Baden-Württemberg;Region Süd;01;f;0-29;375;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;f;0-29;377;GKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;f;0-29;89112;GKV;4;190
2024-51;Baden-Württemberg;Region Süd;01;f;0-29;89112;GKV;3;142
2024-51;Baden-Württemberg;Region Süd;01;f;0-29;Tel;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;f;30-59;03003;GKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;f;30-59;3581H1;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;f;30-59;375;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;f;30-59;89111;GKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;f;30-59;89112;GKV;12;569
2024-51;Baden-Württemberg;Region Süd;01;f;30-59;89112;GKV;15;711
2024-51;Baden-Württemberg;Region Süd;01;f;30-59;k1;GKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;f;60-199;2;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;f;60-199;29;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;f;60-199;375;PKV;8;379
2024-51;Baden-Württemberg;Region Süd;01;f;60-199;375;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;f;60-199;375;PKV;2;95
2024-51;Baden-Württemberg;Region Süd;01;f;60-199;89111;GKV;43;2039
2024-51;Baden-Württemberg;Region Süd;01;f;60-199;89111;GKV;80;3794
2024-51;Baden-Württemberg;Region Süd;01;m;0-29;89111;GKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;0-29;89112;GKV;3;142
2024-51;Baden-Württemberg;Region Süd;01;m;0-29;89112;GKV;3;142
2024-51;Baden-Württemberg;Region Süd;01;m;30-59;3511;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;30-59;375;PKV;4;190
2024-51;Baden-Württemberg;Region Süd;01;m;30-59;89111;GKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;30-59;89111;GKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;30-59;89112;GKV;11;522
2024-51;Baden-Württemberg;Region Süd;01;m;30-59;89112;GKV;13;617
2024-51;Baden-Württemberg;Region Süd;01;m;30-59;89112;GKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;30-59;89112Y;GKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;1;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;2;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;34;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;375;PKV;13;617
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;375;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;375;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;377;PKV;2;95
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;377;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;89111;GKV;41;1945
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;89111;GKV;52;2466
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;8sk;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;01;m;60-199;A76;PKV;1;47
2024-51;Baden-Württemberg;Region Süd;02;f;60-199;375;PKV;1;87
2024-51;Baden-Württemberg;Region Süd;02;f;60-199;89111;GKV;1;87
2024-51;Baden-Württemberg;Region Süd;02;f;60-199;89111;GKV;1;87
2024-51;Baden-Württemberg;Region Süd;02;m;30-59;375;PKV;1;87
