,week,kvregion,region,specialization,gender,age_group,insurancecode,insurancetype,risk_groups,absolute,extrapolated
32451,2025-01,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,,1,50
32452,2025-01,Sachsen-Anhalt,Region Ost,3,m,0-29,89112,GKV,,1,50
32453,2025-01,Sachsen-Anhalt,Region Ost,3,m,0-29,89112,GKV,,10,498
32454,2025-01,Sachsen-Anhalt,Region Ost,3,m,30-59,89112,GKV,,4,199
32455,2025-01,Sachsen-Anhalt,Region Ost,3,m,60-199,89111,GKV,,1,50
32456,2025-01,Schleswig-Holstein,Region Nord,1,f,0-29,89112,GKV,,1,36
32458,2025-01,Schleswig-Holstein,Region Nord,1,f,30-59,89112,GKV,Diabetes T2,1,36
32459,2025-01,Schleswig-Holstein,Region Nord,1,f,30-59,89112,GKV,Hypertonie,1,36
32460,2025-01,Schleswig-Holstein,Region Nord,1,f,60-199,89111,GKV,,3,108
32461,2025-01,Schleswig-Holstein,Region Nord,1,f,60-199,89111,GKV,Diabetes T2,1,36
32462,2025-01,Schleswig-Holstein,Region Nord,1,f,60-199,89111,GKV,Hypertonie,1,36
32463,2025-01,Schleswig-Holstein,Region Nord,1,f,60-199,89111,GKV,,1,36
32465,2025-01,Schleswig-Holstein,Region Nord,1,m,0-29,89112,GKV,,1,36
32466,2025-01,Schleswig-Holstein,Region Nord,1,m,30-59,89112,GKV,,1,36
32468,2025-01,Schleswig-Holstein,Region Nord,1,m,60-199,89111,GKV,,2,72
32469,2025-01,Schleswig-Holstein,Region Nord,1,m,60-199,89111,GKV,Chronische Herzkreislauf,3,108
32470,2025-01,Schleswig-Holstein,Region Nord,1,m,60-199,89111,GKV,Diabetes T2,2,72
32471,2025-01,Schleswig-Holstein,Region Nord,1,m,60-199,89111,GKV,Hypertonie,1,36
32472,2025-01,Schleswig-Holstein,Region Nord,1,m,60-199,89112,GKV,Hypertonie,1,36
32473,2025-01,Schleswig-Holstein,Region Nord,3,f,30-59,375,PKV,,1,20
32474,2025-01,Schleswig-Holstein,Region Nord,3,f,30-59,89112,GKV,,1,20
32475,2025-01,Schleswig-Holstein,Region Nord,3,f,60-199,375,PKV,,1,20
32476,2025-01,Schleswig-Holstein,Region Nord,3,f,60-199,89111,GKV,,1,20
32478,2025-01,Schleswig-Holstein,Region Nord,3,f,60-199,89111,GKV,Diabetes T2,1,20
32479,2025-01,Schleswig-Holstein,Region Nord,3,m,30-59,89112,GKV,Asthma,1,20
32480,2025-01,Schleswig-Holstein,Region Nord,3,m,60-199,375,PKV,,1,20
32481,2025-01,Schleswig-Holstein,Region Nord,3,m,60-199,89111,GKV,,1,20
32482,2025-01,Schleswig-Holstein,Region Nord,3,m,60-199,89111,GKV,Chronische Herzkreislauf,2,39
32483,2025-01,Schleswig-Holstein,Region Nord,3,m,60-199,89111,GKV,Chronische Leberkrankheit,2,39
32484,2025-01,Schleswig-Holstein,Region Nord,3,m,60-199,89111,GKV,Diabetes T2,1,20
32485,2025-01,Schleswig-Holstein,Region Nord,3,m,60-199,89111,GKV,Hypertonie,3,59
32486,2025-01,Thüringen,Region Ost,1,f,30-59,89112,GKV,,1,26
32487,2025-01,Thüringen,Region Ost,1,f,30-59,89112,GKV,Hypertonie,1,26
32488,2025-01,Thüringen,Region Ost,1,f,60-199,89111,GKV,COPD,1,26
32489,2025-01,Thüringen,Region Ost,1,f,60-199,89111,GKV,Hypertonie,2,51
32490,2025-01,Thüringen,Region Ost,1,f,60-199,89111,GKV,,4,102
32491,2025-01,Thüringen,Region Ost,1,f,60-199,89111,GKV,Diabetes T2,1,26
32493,2025-01,Thüringen,Region Ost,1,m,30-59,89112,GKV,,1,26
32494,2025-01,Thüringen,Region Ost,1,m,30-59,89112,GKV,,2,51
32495,2025-01,Thüringen,Region Ost,1,m,30-59,89112,GKV,Hypertonie,1,26
32496,2025-01,Thüringen,Region Ost,1,m,60-199,89111,GKV,Diabetes T2,1,26
32497,2025-01,Thüringen,Region Ost,1,m,60-199,89111,GKV,Hypertonie,1,26
32498,2025-01,Thüringen,Region Ost,1,m,60-199,89111,GKV,,5,128
32499,2025-01,Thüringen,Region Ost,1,m,60-199,89111,GKV,COPD,1,26
32500,2025-01,Thüringen,Region Ost,1,m,60-199,89111,GKV,Hypertonie,2,51
32501,2025-01,Thüringen,Region Ost,1,m,60-199,89112,GKV,Asthma,1,26
32502,2025-01,Thüringen,Region Ost,1,m,60-199,89112,GKV,Diabetes T2,1,26
32503,2025-01,Thüringen,Region Ost,1,m,60-199,89112,GKV,Hypertonie,1,26
32504,2025-01,Thüringen,Region Ost,1,m,60-199,89112,GKV,,1,26
32505,2025-01,Thüringen,Region Ost,3,f,30-59,89112,GKV,Asthma,1,48
32506,2025-01,Thüringen,Region Ost,3,f,30-59,89112,GKV,COPD,1,48
32507,2025-01,Thüringen,Region Ost,3,f,60-199,89111,GKV,Diabetes T2,1,48
32508,2025-01,Thüringen,Region Ost,3,f,60-199,89111,GKV,Hypertonie,1,48
32509,2025-01,Thüringen,Region Ost,3,f,60-199,89111,GKV,,5,240
32510,2025-01,Thüringen,Region Ost,3,f,60-199,89111,GKV,COPD,1,48
32511,2025-01,Thüringen,Region Ost,3,f,60-199,89111,GKV,Chronische Herzkreislauf,1,48
32513,2025-01,Thüringen,Region Ost,3,f,60-199,89111,GKV,Hypertonie,2,96
32514,2025-01,Thüringen,Region Ost,3,m,30-59,89112,GKV,,1,48
32515,2025-01,Thüringen,Region Ost,3,m,30-59,89112,GKV,Hypertonie,2,96
32516,2025-01,Thüringen,Region Ost,3,m,60-199,89111,GKV,,1,48
32517,2025-01,Thüringen,Region Ost,3,m,60-199,89111,GKV,Diabetes T2,1,48
32518,2025-01,Thüringen,Region Ost,3,m,60-199,89111,GKV,Chronische Leberkrankheit,1,48
32520,2025-01,Thüringen,Region Ost,3,m,60-199,89111,GKV,Hypertonie,2,96
32521,2025-02,Baden-Württemberg,Region Süd,1,f,0-29,2,PKV,,1,48
32522,2025-02,Baden-Württemberg,Region Süd,1,f,0-29,89112,GKV,,1,48
32523,2025-02,Baden-Württemberg,Region Süd,1,f,0-29,89112,GKV,,5,241
32524,2025-02,Baden-Württemberg,Region Süd,1,f,30-59,375,GKV,,1,48
32525,2025-02,Baden-Württemberg,Region Süd,1,f,30-59,375,PKV,,1,48
32526,2025-02,Baden-Württemberg,Region Süd,1,f,30-59,89112,GKV,,2,97
32527,2025-02,Baden-Württemberg,Region Süd,1,f,30-59,89112,GKV,,6,290
32528,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,2,PKV,,1,48
32529,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,375,PKV,,2,97
32530,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,375,PKV,,1,48
32531,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,5,PKV,,1,48
32532,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,89111,GKV,,9,434
32533,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,89111,GKV,Diabetes T2,2,97
32534,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,89111,GKV,Hypertonie,2,97
32535,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,89111,GKV,,17,821
32536,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,89111,GKV,COPD,1,48
32537,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,89111,GKV,Hypertonie,1,48
32538,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,89112,GKV,Diabetes T2,1,48
32539,2025-02,Baden-Württemberg,Region Süd,1,f,60-199,89112,GKV,,2,97
32540,2025-02,Baden-Württemberg,Region Süd,1,m,0-29,375,PKV,,2,97
32541,2025-02,Baden-Württemberg,Region Süd,1,m,0-29,89112,GKV,,3,145
32542,2025-02,Baden-Württemberg,Region Süd,1,m,30-59,375,GKV,,1,48
32543,2025-02,Baden-Württemberg,Region Süd,1,m,30-59,375,PKV,,1,48
32544,2025-02,Baden-Württemberg,Region Süd,1,m,30-59,89112,GKV,,6,290
32545,2025-02,Baden-Württemberg,Region Süd,1,m,30-59,89112,GKV,,2,97
32546,2025-02,Baden-Württemberg,Region Süd,1,m,30-59,89112,GKV,Chronische Herzkreislauf,1,48
32547,2025-02,Baden-Württemberg,Region Süd,1,m,30-59,89112,GKV,Hypertonie,1,48
32548,2025-02,Baden-Württemberg,Region Süd,1,m,60-199,375,PKV,,3,145
32549,2025-02,Baden-Württemberg,Region Süd,1,m,60-199,375,PKV,,1,48
32550,2025-02,Baden-Württemberg,Region Süd,1,m,60-199,5,PKV,,1,48
32551,2025-02,Baden-Württemberg,Region Süd,1,m,60-199,89111,GKV,,8,386
32552,2025-02,Baden-Württemberg,Region Süd,1,m,60-199,89111,GKV,Diabetes T2,1,48
32553,2025-02,Baden-Württemberg,Region Süd,1,m,60-199,89111,GKV,Hypertonie,3,145
32554,2025-02,Baden-Württemberg,Region Süd,1,m,60-199,89111,GKV,,6,290
32555,2025-02,Baden-Württemberg,Region Süd,1,m,60-199,89111,GKV,Asthma,1,48
32556,2025-02,Baden-Württemberg,Region Süd,1,m,60-199,89111,GKV,Hypertonie,2,97
32557,2025-02,Baden-Württemberg,Region Süd,2,f,60-199,89111,GKV,,2,175
32558,2025-02,Baden-Württemberg,Region Süd,2,f,60-199,89111,GKV,Hypertonie,1,87
32559,2025-02,Baden-Württemberg,Region Süd,2,m,30-59,89112,GKV,,1,87
32560,2025-02,Baden-Württemberg,Region Süd,2,m,60-199,1,PKV,,1,87
32561,2025-02,Baden-Württemberg,Region Süd,2,m,60-199,89111,GKV,,1,87
32562,2025-02,Baden-Württemberg,Region Süd,2,m,60-199,89112,GKV,Asthma,1,87
32563,2025-02,Baden-Württemberg,Region Süd,3,f,0-29,89112,GKV,,1,62
32565,2025-02,Baden-Württemberg,Region Süd,3,f,30-59,89112,GKV,,4,248
32566,2025-02,Baden-Württemberg,Region Süd,3,f,30-59,89112,GKV,,5,311
32567,2025-02,Baden-Württemberg,Region Süd,3,f,60-199,375,PKV,,3,186
32568,2025-02,Baden-Württemberg,Region Süd,3,f,60-199,89111,GKV,,7,435
32570,2025-02,Baden-Württemberg,Region Süd,3,f,60-199,89111,GKV,Asthma,1,62
32571,2025-02,Baden-Württemberg,Region Süd,3,f,60-199,89111,GKV,Chronische Leberkrankheit,1,62
32572,2025-02,Baden-Württemberg,Region Süd,3,f,60-199,89111,GKV,Diabetes T2,1,62
32573,2025-02,Baden-Württemberg,Region Süd,3,f,60-199,89111,GKV,Hypertonie,1,62
32574,2025-02,Baden-Württemberg,Region Süd,3,m,30-59,89112,GKV,,5,311
32575,2025-02,Baden-Württemberg,Region Süd,3,m,30-59,89112,GKV,Hypertonie,1,62
32576,2025-02,Baden-Württemberg,Region Süd,3,m,60-199,89111,GKV,,1,62
32577,2025-02,Baden-Württemberg,Region Süd,3,m,60-199,89111,GKV,Chronische Herzkreislauf,1,62
32578,2025-02,Baden-Württemberg,Region Süd,3,m,60-199,89111,GKV,Diabetes T2,1,62
32579,2025-02,Baden-Württemberg,Region Süd,3,m,60-199,89111,GKV,Hypertonie,1,62
32580,2025-02,Baden-Württemberg,Region Süd,3,m,60-199,89111,GKV,,5,311
32581,2025-02,Bayern,Region Süd,1,f,0-29,89112,GKV,,1,49
32582,2025-02,Bayern,Region Süd,1,f,30-59,375,PKV,,3,147
32583,2025-02,Bayern,Region Süd,1,f,30-59,89111,GKV,,1,49
32584,2025-02,Bayern,Region Süd,1,f,30-59,89112,GKV,,3,147
32585,2025-02,Bayern,Region Süd,1,f,30-59,89112,GKV,,5,244
32586,2025-02,Bayern,Region Süd,1,f,30-59,89112,GKV,Hypertonie,1,49
32587,2025-02,Bayern,Region Süd,1,f,30-59,89112Y,GKV,,1,49
32588,2025-02,Bayern,Region Süd,1,f,30-59,89112Z,GKV,,9,440
32589,2025-02,Bayern,Region Süd,1,f,60-199,1,PKV,,1,49
32590,2025-02,Bayern,Region Süd,1,f,60-199,375,PKV,,2,98
32591,2025-02,Bayern,Region Süd,1,f,60-199,89111,GKV,,4,195
32592,2025-02,Bayern,Region Süd,1,f,60-199,89111,GKV,COPD,1,49
32593,2025-02,Bayern,Region Süd,1,f,60-199,89111,GKV,Chronische Leberkrankheit,2,98
32594,2025-02,Bayern,Region Süd,1,f,60-199,89111,GKV,Hypertonie,3,147
32595,2025-02,Bayern,Region Süd,1,f,60-199,89111,GKV,,16,782
32596,2025-02,Bayern,Region Süd,1,f,60-199,89111,GKV,Asthma,2,98
32597,2025-02,Bayern,Region Süd,1,f,60-199,89111,GKV,Chronische Leberkrankheit,1,49
32598,2025-02,Bayern,Region Süd,1,f,60-199,89111,GKV,Diabetes T2,4,195
32599,2025-02,Bayern,Region Süd,1,f,60-199,89111,GKV,Hypertonie,9,440
32600,2025-02,Bayern,Region Süd,1,f,60-199,89112,GKV,Asthma,1,49
32601,2025-02,Bayern,Region Süd,1,f,60-199,89112,GKV,Hypertonie,1,49
32602,2025-02,Bayern,Region Süd,1,m,0-29,89112Z,GKV,,1,49
32603,2025-02,Bayern,Region Süd,1,m,30-59,2,PKV,,1,49
32604,2025-02,Bayern,Region Süd,1,m,30-59,89111,GKV,,2,98
32605,2025-02,Bayern,Region Süd,1,m,30-59,89111,GKV,,3,147
32606,2025-02,Bayern,Region Süd,1,m,30-59,89112,GKV,,1,49
32607,2025-02,Bayern,Region Süd,1,m,30-59,89112,GKV,,3,147
32608,2025-02,Bayern,Region Süd,1,m,30-59,89112,GKV,Asthma,3,147
32609,2025-02,Bayern,Region Süd,1,m,30-59,89112,GKV,Chronische Herzkreislauf,1,49
32610,2025-02,Bayern,Region Süd,1,m,30-59,89112,GKV,Chronische Leberkrankheit,2,98
32611,2025-02,Bayern,Region Süd,1,m,30-59,89112,GKV,Hypertonie,3,147
32612,2025-02,Bayern,Region Süd,1,m,30-59,89112Z,GKV,,1,49
32613,2025-02,Bayern,Region Süd,1,m,30-59,89112Z,GKV,,6,293
32614,2025-02,Bayern,Region Süd,1,m,30-59,89112Z,GKV,Hypertonie,1,49
32615,2025-02,Bayern,Region Süd,1,m,60-199,1,PKV,,2,98
32616,2025-02,Bayern,Region Süd,1,m,60-199,3652,PKV,,1,49
32617,2025-02,Bayern,Region Süd,1,m,60-199,375,PKV,,2,98
32618,2025-02,Bayern,Region Süd,1,m,60-199,375,PKV,Hypertonie,1,49
32619,2025-02,Bayern,Region Süd,1,m,60-199,377,PKV,,1,49
32620,2025-02,Bayern,Region Süd,1,m,60-199,89111,GKV,,3,147
32621,2025-02,Bayern,Region Süd,1,m,60-199,89111,GKV,Chronische Herzkreislauf,2,98
32622,2025-02,Bayern,Region Süd,1,m,60-199,89111,GKV,Hypertonie,2,98
32623,2025-02,Bayern,Region Süd,1,m,60-199,89111,GKV,,12,586
32624,2025-02,Bayern,Region Süd,1,m,60-199,89111,GKV,Asthma,2,98
32625,2025-02,Bayern,Region Süd,1,m,60-199,89111,GKV,COPD,1,49
32627,2025-02,Bayern,Region Süd,1,m,60-199,89111,GKV,Chronische Leberkrankheit,2,98
32628,2025-02,Bayern,Region Süd,1,m,60-199,89111,GKV,Diabetes T2,7,342
32629,2025-02,Bayern,Region Süd,1,m,60-199,89111,GKV,Hypertonie,9,440
32630,2025-02,Bayern,Region Süd,1,m,60-199,89112,GKV,,2,98
32631,2025-02,Bayern,Region Süd,1,m,60-199,89112,GKV,Diabetes T2,1,49
32632,2025-02,Bayern,Region Süd,1,m,60-199,89112,GKV,Hypertonie,2,98
32633,2025-02,Bayern,Region Süd,2,f,60-199,89111,GKV,,2,146
32634,2025-02,Bayern,Region Süd,2,f,60-199,89111,GKV,Hypertonie,1,73
32635,2025-02,Bayern,Region Süd,2,m,0-29,89112,GKV,Asthma,1,73
32636,2025-02,Bayern,Region Süd,2,m,30-59,89111,GKV,,1,73
32637,2025-02,Bayern,Region Süd,2,m,60-199,89111,GKV,,1,73
32639,2025-02,Bayern,Region Süd,3,f,0-29,89112,GKV,,1,64
32641,2025-02,Bayern,Region Süd,3,f,30-59,89112,GKV,,4,255
32642,2025-02,Bayern,Region Süd,3,f,30-59,89112Z,GKV,,1,64
32643,2025-02,Bayern,Region Süd,3,f,60-199,89111,GKV,,9,573
32644,2025-02,Bayern,Region Süd,3,f,60-199,89111,GKV,Chronische Herzkreislauf,1,64
32645,2025-02,Bayern,Region Süd,3,f,60-199,89111,GKV,Hypertonie,1,64
32646,2025-02,Bayern,Region Süd,3,f,60-199,89112,GKV,,1,64
32647,2025-02,Bayern,Region Süd,3,m,0-29,89112,GKV,,1,64
32648,2025-02,Bayern,Region Süd,3,m,0-29,89112Z,GKV,,1,64
32649,2025-02,Bayern,Region Süd,3,m,30-59,2,PKV,,1,64
32650,2025-02,Bayern,Region Süd,3,m,30-59,89112,GKV,,1,64
32652,2025-02,Bayern,Region Süd,3,m,30-59,89112,GKV,Diabetes T2,1,64
32653,2025-02,Bayern,Region Süd,3,m,30-59,89112,GKV,Hypertonie,1,64
32654,2025-02,Bayern,Region Süd,3,m,30-59,89112Z,GKV,,1,64
32655,2025-02,Bayern,Region Süd,3,m,30-59,89112Z,GKV,Hypertonie,1,64
32656,2025-02,Bayern,Region Süd,3,m,60-199,89111,GKV,,5,318
32657,2025-02,Bayern,Region Süd,3,m,60-199,89111,GKV,Chronische Herzkreislauf,1,64
32658,2025-02,Bayern,Region Süd,3,m,60-199,89111,GKV,Diabetes T2,1,64
32659,2025-02,Bayern,Region Süd,3,m,60-199,89111,GKV,Hypertonie,1,64
32660,2025-02,Berlin,Region Ost,1,f,30-59,375,PKV,,1,51
32661,2025-02,Berlin,Region Ost,1,f,30-59,89111,GKV,,1,51
32662,2025-02,Berlin,Region Ost,1,f,30-59,89112,GKV,,15,758
32663,2025-02,Berlin,Region Ost,1,f,60-199,89111,GKV,,1,51
32664,2025-02,Berlin,Region Ost,1,f,60-199,89111,GKV,,11,556
32665,2025-02,Berlin,Region Ost,1,f,60-199,89111,GKV,Hypertonie,1,51
32666,2025-02,Berlin,Region Ost,1,m,0-29,89112,GKV,,1,51
32667,2025-02,Berlin,Region Ost,1,m,0-29,89112,GKV,,6,303
32668,2025-02,Berlin,Region Ost,1,m,30-59,375,PKV,,1,51
32669,2025-02,Berlin,Region Ost,1,m,30-59,89112,GKV,,9,455
32670,2025-02,Berlin,Region Ost,1,m,30-59,89112,GKV,Diabetes T1,1,51
32671,2025-02,Berlin,Region Ost,1,m,60-199,89111,GKV,,7,354
32672,2025-02,Berlin,Region Ost,1,m,60-199,89111,GKV,COPD,1,51
32673,2025-02,Berlin,Region Ost,1,m,60-199,89111,GKV,Chronische Herzkreislauf,4,202
32674,2025-02,Berlin,Region Ost,1,m,60-199,89111,GKV,Diabetes T2,2,101
32675,2025-02,Berlin,Region Ost,1,m,60-199,89111,GKV,Hypertonie,1,51
32676,2025-02,Berlin,Region Ost,3,f,0-29,89111,GKV,,1,50
32677,2025-02,Berlin,Region Ost,3,f,30-59,375,PKV,,2,101
32678,2025-02,Berlin,Region Ost,3,f,30-59,89111,GKV,,2,101
32679,2025-02,Berlin,Region Ost,3,f,30-59,89111,GKV,Diabetes T2,1,50
32680,2025-02,Berlin,Region Ost,3,f,30-59,89112,GKV,,3,151
32681,2025-02,Berlin,Region Ost,3,f,60-199,3,PKV,Hypertonie,1,50
32682,2025-02,Berlin,Region Ost,3,f,60-199,375,PKV,,4,201
32683,2025-02,Berlin,Region Ost,3,f,60-199,89111,GKV,,1,50
32684,2025-02,Berlin,Region Ost,3,f,60-199,89111,GKV,Hypertonie,1,50
32685,2025-02,Berlin,Region Ost,3,f,60-199,89111,GKV,,11,553
32686,2025-02,Berlin,Region Ost,3,f,60-199,89111,GKV,Asthma,1,50
32687,2025-02,Berlin,Region Ost,3,f,60-199,89111,GKV,Chronische Leberkrankheit,1,50
32688,2025-02,Berlin,Region Ost,3,f,60-199,89111,GKV,Diabetes T2,1,50
32689,2025-02,Berlin,Region Ost,3,f,60-199,89111,GKV,Hypertonie,5,251
32690,2025-02,Berlin,Region Ost,3,m,30-59,375,PKV,,1,50
32691,2025-02,Berlin,Region Ost,3,m,30-59,89111,GKV,,1,50
32692,2025-02,Berlin,Region Ost,3,m,30-59,89112,GKV,,1,50
32693,2025-02,Berlin,Region Ost,3,m,30-59,89112,GKV,,4,201
32694,2025-02,Berlin,Region Ost,3,m,30-59,89112,GKV,COPD,1,50
32695,2025-02,Berlin,Region Ost,3,m,30-59,89112,GKV,Chronische Herzkreislauf,1,50
32696,2025-02,Berlin,Region Ost,3,m,30-59,89112,GKV,Hypertonie,1,50
32697,2025-02,Berlin,Region Ost,3,m,30-59,89112Y,GKV,,2,101
32698,2025-02,Berlin,Region Ost,3,m,60-199,375,PKV,,2,101
32699,2025-02,Berlin,Region Ost,3,m,60-199,70,PKV,,1,50
32700,2025-02,Berlin,Region Ost,3,m,60-199,89111,GKV,,2,101
32701,2025-02,Berlin,Region Ost,3,m,60-199,89111,GKV,,14,704
32702,2025-02,Berlin,Region Ost,3,m,60-199,89111,GKV,Asthma,2,101
32703,2025-02,Berlin,Region Ost,3,m,60-199,89111,GKV,COPD,1,50
32704,2025-02,Berlin,Region Ost,3,m,60-199,89111,GKV,Chronische Herzkreislauf,2,101
32705,2025-02,Berlin,Region Ost,3,m,60-199,89111,GKV,Chronische Leberkrankheit,1,50
32706,2025-02,Berlin,Region Ost,3,m,60-199,89111,GKV,Diabetes T2,1,50
32707,2025-02,Berlin,Region Ost,3,m,60-199,89111,GKV,Hypertonie,6,302
32708,2025-02,Berlin,Region Ost,3,m,60-199,89112,GKV,,1,50
32709,2025-02,Berlin,Region Ost,3,m,60-199,89112,GKV,Hypertonie,1,50
32710,2025-02,Brandenburg,Region Ost,1,f,30-59,89112,GKV,,3,16
32711,2025-02,Brandenburg,Region Ost,1,f,30-59,89112,GKV,Asthma,1,5
32712,2025-02,Brandenburg,Region Ost,1,f,30-59,89112,GKV,Chronische Leberkrankheit,1,5
32713,2025-02,Brandenburg,Region Ost,1,f,60-199,375,PKV,,2,10
32714,2025-02,Brandenburg,Region Ost,1,f,60-199,375,PKV,Chronische Herzkreislauf,1,5
32715,2025-02,Brandenburg,Region Ost,1,f,60-199,375,PKV,Hypertonie,1,5
32716,2025-02,Brandenburg,Region Ost,1,f,60-199,89111,GKV,,1,5
32717,2025-02,Brandenburg,Region Ost,1,f,60-199,89111,GKV,Hypertonie,1,5
32718,2025-02,Brandenburg,Region Ost,1,f,60-199,89111,GKV,,7,37
32719,2025-02,Brandenburg,Region Ost,1,f,60-199,89111,GKV,COPD,3,16
32720,2025-02,Brandenburg,Region Ost,1,f,60-199,89111,GKV,Chronische Herzkreislauf,1,5
32721,2025-02,Brandenburg,Region Ost,1,f,60-199,89111,GKV,Diabetes T2,3,16
32722,2025-02,Brandenburg,Region Ost,1,f,60-199,89111,GKV,Hypertonie,6,32
32723,2025-02,Brandenburg,Region Ost,1,m,0-29,89112,GKV,,1,5
32724,2025-02,Brandenburg,Region Ost,1,m,30-59,89112,GKV,,6,32
32725,2025-02,Brandenburg,Region Ost,1,m,30-59,89112,GKV,Chronische Herzkreislauf,1,5
32726,2025-02,Brandenburg,Region Ost,1,m,30-59,89112,GKV,Chronische Leberkrankheit,1,5
32727,2025-02,Brandenburg,Region Ost,1,m,30-59,89112,GKV,Diabetes T2,3,16
32728,2025-02,Brandenburg,Region Ost,1,m,30-59,89112,GKV,Hypertonie,3,16
32729,2025-02,Brandenburg,Region Ost,1,m,60-199,375,PKV,,1,5
32730,2025-02,Brandenburg,Region Ost,1,m,60-199,89111,GKV,,9,47
32731,2025-02,Brandenburg,Region Ost,1,m,60-199,89111,GKV,Chronische Herzkreislauf,1,5
32732,2025-02,Brandenburg,Region Ost,1,m,60-199,89111,GKV,Diabetes T1,1,5
32733,2025-02,Brandenburg,Region Ost,1,m,60-199,89111,GKV,Diabetes T2,1,5
32734,2025-02,Brandenburg,Region Ost,1,m,60-199,89111,GKV,Hypertonie,4,21
32735,2025-02,Brandenburg,Region Ost,1,m,60-199,89112,GKV,Hypertonie,1,5
32736,2025-02,Brandenburg,Region Ost,3,f,0-29,89112,GKV,,1,99
32737,2025-02,Brandenburg,Region Ost,3,f,60-199,375,PKV,,1,99
32738,2025-02,Brandenburg,Region Ost,3,f,60-199,89111,GKV,,2,198
32739,2025-02,Brandenburg,Region Ost,3,f,60-199,89111,GKV,Asthma,2,198
32740,2025-02,Brandenburg,Region Ost,3,f,60-199,89111,GKV,Hypertonie,2,198
32741,2025-02,Brandenburg,Region Ost,3,m,0-29,89112,GKV,,1,99
32742,2025-02,Brandenburg,Region Ost,3,m,60-199,89111,GKV,COPD,1,99
32743,2025-02,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Chronische Leberkrankheit,1,99
32744,2025-02,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Diabetes T2,1,99
32745,2025-02,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Hypertonie,3,297
32746,2025-02,Brandenburg,Region Ost,3,m,60-199,89111,GKV,COPD,2,198
32747,2025-02,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Chronische Herzkreislauf,2,198
32748,2025-02,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Diabetes T2,3,297
32749,2025-02,Brandenburg,Region Ost,3,m,60-199,89111,GKV,Hypertonie,6,595
32750,2025-02,Brandenburg,Region Ost,3,m,60-199,89112,GKV,,1,99
32751,2025-02,Brandenburg,Region Ost,3,m,60-199,89112,GKV,Hypertonie,1,99
32752,2025-02,Bremen,Region Nord,1,f,30-59,89112,GKV,,1,35
32753,2025-02,Bremen,Region Nord,1,f,60-199,377,PKV,,1,35
32754,2025-02,Bremen,Region Nord,1,f,60-199,89111,GKV,,1,35
32756,2025-02,Bremen,Region Nord,1,m,0-29,375,PKV,,1,35
32757,2025-02,Bremen,Region Nord,1,m,60-199,1,PKV,,1,35
32758,2025-02,Bremen,Region Nord,1,m,60-199,89111,GKV,,2,70
32759,2025-02,Bremen,Region Nord,1,m,60-199,89111,GKV,,3,104
32760,2025-02,Bremen,Region Nord,1,m,60-199,89111,GKV,Hypertonie,1,35
32761,2025-02,Bremen,Region Nord,2,f,30-59,89112,GKV,,1,2
32762,2025-02,Bremen,Region Nord,2,f,60-199,89111,GKV,,1,2
32763,2025-02,Bremen,Region Nord,2,m,30-59,89112,GKV,,3,4
32764,2025-02,Bremen,Region Nord,2,m,60-199,89111,GKV,,2,3
32765,2025-02,Bremen,Region Nord,2,v,0-29,89112,GKV,,1,2
32766,2025-02,Bremen,Region Nord,3,f,0-29,375,GKV,,1,30
32767,2025-02,Bremen,Region Nord,3,f,30-59,89112,GKV,,1,30
32768,2025-02,Bremen,Region Nord,3,f,30-59,89112,GKV,,2,59
32769,2025-02,Bremen,Region Nord,3,f,30-59,89112Y,GKV,,1,30
32770,2025-02,Bremen,Region Nord,3,f,60-199,2,PKV,,1,30
32771,2025-02,Bremen,Region Nord,3,f,60-199,89111,GKV,,7,206
32772,2025-02,Bremen,Region Nord,3,m,0-29,89112,GKV,,1,30
32773,2025-02,Bremen,Region Nord,3,m,30-59,89112,GKV,,1,30
32774,2025-02,Bremen,Region Nord,3,m,30-59,89112,GKV,,3,88
32775,2025-02,Bremen,Region Nord,3,m,60-199,3,PKV,,1,30
32776,2025-02,Bremen,Region Nord,3,m,60-199,89111,GKV,,3,88
32778,2025-02,Hamburg,Region Nord,1,f,0-29,89112,GKV,,1,32
32780,2025-02,Hamburg,Region Nord,1,f,30-59,89112,GKV,,3,96
32781,2025-02,Hamburg,Region Nord,1,f,30-59,89112,GKV,,2,64
32782,2025-02,Hamburg,Region Nord,1,f,60-199,377,PKV,,1,32
